assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,query_label,query_standard_type,units_hint,dataset
A,COc1cc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc2cn[nH]c12,CHEMBL4789183,Clearance,L/h/Kg,1.02,Clearance,L/h/Kg,1.02,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,COc1ccc(-c2c(C)nn3cnc(-c4cccc(C(F)(F)F)c4)cc23)cc1O,CHEMBL4782059,Clearance,L/h/Kg,11.7,Clearance,L/h/Kg,11.7,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nn2cnc(-c3cccc(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,CHEMBL4755956,Clearance,L/h/Kg,2.57,Clearance,L/h/Kg,2.57,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,COc1ccc(-c2c(C(C)C)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)cc1O,CHEMBL4757105,Clearance,L/h/Kg,3.53,Clearance,L/h/Kg,3.53,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,COc1ccc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1OP(=O)(O)O,CHEMBL4798182,Clearance,L/h/Kg,20.7,Clearance,L/h/Kg,20.7,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(OP(=O)(O)O)cc1F,CHEMBL4764292,Clearance,L/h/Kg,4.14,Clearance,L/h/Kg,4.14,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)ccc2[nH]ncc12,CHEMBL4759569,Clearance,L/h/Kg,0.0856,Clearance,L/h/Kg,0.0856,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,COc1ccc(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)cc1O,CHEMBL4763712,Clearance,L/h/Kg,3.26,Clearance,L/h/Kg,3.26,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC1(c2nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn3c2-c2c(F)cc(O)cc2F)CC1,CHEMBL4750891,Clearance,L/h/Kg,0.956,Clearance,L/h/Kg,0.956,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Oc1cc(F)c(-c2c(C3CC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1,CHEMBL4761377,Clearance,L/h/Kg,0.135,Clearance,L/h/Kg,0.135,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Oc1cc(F)c(-c2c(C3CCC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1,CHEMBL4764061,Clearance,L/h/Kg,0.474,Clearance,L/h/Kg,0.474,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,CHEMBL4755643,Clearance,L/h/Kg,0.263,Clearance,L/h/Kg,0.263,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,CHEMBL4751019,Clearance,L/h/Kg,1.08,Clearance,L/h/Kg,1.08,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,CHEMBL4745081,Clearance,L/h/Kg,0.241,Clearance,L/h/Kg,0.241,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3cccc(S(F)(F)(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,CHEMBL4789333,Clearance,L/h/Kg,2.17,Clearance,L/h/Kg,2.17,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(OP(=O)(O)O)cc1F,CHEMBL4798002,Clearance,L/h/Kg,9.16,Clearance,L/h/Kg,9.16,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(OP(=O)(O)O)cc1F,CHEMBL4765012,Clearance,L/h/Kg,4.52,Clearance,L/h/Kg,4.52,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)cc1C(F)(F)F,CHEMBL4750431,Clearance,L/h/Kg,0.206,Clearance,L/h/Kg,0.206,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,CHEMBL4788935,Clearance,L/h/Kg,1.51,Clearance,L/h/Kg,1.51,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CCc1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,CHEMBL4790973,Clearance,L/h/Kg,3.51,Clearance,L/h/Kg,3.51,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,CHEMBL4799745,Clearance,L/h/Kg,0.229,Clearance,L/h/Kg,0.229,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Cc1nc2cnc(-c3cccc(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,CHEMBL4797125,Clearance,L/h/Kg,1.57,Clearance,L/h/Kg,1.57,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1ccc2[nH]ncc2c1F,CHEMBL4742068,Clearance,L/h/Kg,0.375,Clearance,L/h/Kg,0.375,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)C(F)(F)F,CHEMBL4749880,Clearance,L/h/Kg,0.213,Clearance,L/h/Kg,0.213,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F,CHEMBL4747424,Clearance,L/h/Kg,0.133,Clearance,L/h/Kg,0.133,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F,CHEMBL4758070,Clearance,L/h/Kg,1.88,Clearance,L/h/Kg,1.88,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3ccc(F)c(S(F)(F)(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,CHEMBL4779352,Clearance,L/h/Kg,0.345,Clearance,L/h/Kg,0.345,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)nc2n1-c1c(F)cc(O)cc1F,CHEMBL4785344,Clearance,L/h/Kg,1.4,Clearance,L/h/Kg,1.4,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F,CHEMBL4762116,Clearance,L/h/Kg,0.185,Clearance,L/h/Kg,0.185,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1,CHEMBL4740983,Clearance,L/h/Kg,0.35,Clearance,L/h/Kg,0.35,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1CC(F)(F)F,CHEMBL4757098,Clearance,L/h/Kg,1.53,Clearance,L/h/Kg,1.53,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1OC(F)(F)F,CHEMBL4759099,Clearance,L/h/Kg,0.194,Clearance,L/h/Kg,0.194,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(OC(F)(F)F)c4)cn23)ccc2[nH]ncc12,CHEMBL4783028,Clearance,L/h/Kg,1.16,Clearance,L/h/Kg,1.16,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Cc1c(-c2c(C(F)(F)F)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)ccc2[nH]ncc12,CHEMBL4751691,Clearance,L/h/Kg,0.258,Clearance,L/h/Kg,0.258,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(C)C)nc3cn2)ccc1F,CHEMBL4752925,Clearance,L/h/Kg,0.901,Clearance,L/h/Kg,0.901,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)ccc1F,CHEMBL4789829,Clearance,L/h/Kg,0.94,Clearance,L/h/Kg,0.94,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)Oc1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F,CHEMBL4787321,Clearance,L/h/Kg,1.47,Clearance,L/h/Kg,1.47,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CCC1,CHEMBL4797622,Clearance,L/h/Kg,2.14,Clearance,L/h/Kg,2.14,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CC1,CHEMBL4764900,Clearance,L/h/Kg,1.89,Clearance,L/h/Kg,1.89,clearance,Clearance,(L/h|l/min|ml/min|uL/min),ChEMBL
A,CC(C)(F)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,CHEMBL68366,Vdss,L.kg-1,1.2,Vdss,l kg-1,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,CHEMBL68366,Vdss,L.kg-1,1.2,Vdss,l kg-1,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,CHEMBL303673,Vdss,L.kg-1,1.3,Vdss,l kg-1,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,CHEMBL303673,Vdss,L.kg-1,1.8,Vdss,l kg-1,1.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@@H](NC(=N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(C(=O)O)o4)c(Cl)c3Cl)nn2C)CC1,CHEMBL429852,Vdss,L.kg-1,1.1,Vss,l kg-1,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,CHEMBL79433,Vdss,L.kg-1,0.1,Vdss,l kg-1,0.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,CHEMBL79433,Vdss,L.kg-1,0.1,Vdss,l kg-1,0.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,CHEMBL79433,Vdss,L.kg-1,0.1,Vdss,l kg-1,0.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,CHEMBL79433,Vdss,L.kg-1,0.2,Vdss,l kg-1,0.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCn1c2ccccc2c2cc(NC(=O)CN3CCN(C[C@@H](O)COc4ccc5sc(C)nc5c4)CC3)ccc21,CHEMBL150614,Vdss,L.kg-1,3.4,Vdss,l kg-1,3.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,CHEMBL308473,Vdss,L.kg-1,1.0,Vdss,l kg-1,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,CHEMBL308473,Vdss,L.kg-1,1.3,Vdss,l kg-1,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4c(C)cccc4C)CC3)ccc2s1,CHEMBL154751,Vdss,L.kg-1,6.2,Vdss,l kg-1,6.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,CHEMBL305423,Vdss,L.kg-1,1.2,Vdss,l kg-1,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,CHEMBL305423,Vdss,L.kg-1,1.5,Vdss,l kg-1,1.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCOCC3)o2)ccc1-c1cnco1,CHEMBL64830,Vdss,L.kg-1,2.1,Vss,l kg-1,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(-c2cc(-c3nc(C)cs3)c(=O)n(C)c2-c2ccnnc2)cc1,CHEMBL56098,Vdss,L.kg-1,2.5,Vdss,l kg-1,2.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,CHEMBL327772,Vdss,L.kg-1,3.4,Vss,l kg-1,3.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,CHEMBL8828,Vdss,L.kg-1,0.2,Vdss,l kg-1,0.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,CHEMBL8828,Vdss,L.kg-1,0.32,Vdss,l kg-1,0.32,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,CHEMBL8828,Vdss,L.kg-1,0.2,Vdss,l kg-1,0.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,CHEMBL85350,Vdss,L.kg-1,9.7,Vss,l kg-1,9.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)CC)c2[nH]1,CHEMBL89248,Vdss,L.kg-1,9.7,Vss,l kg-1,9.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)c(CN2CCC(C)(C)C2=O)c1,CHEMBL11706,Vdss,L.kg-1,1.4,Vss,l kg-1,1.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(-c2cc(-c3nc(C)cs3)c(=O)n(C)c2-c2ccncc2)cc1,CHEMBL294600,Vdss,L.kg-1,3.3,Vdss,l kg-1,3.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@]1(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL347037,Vdss,L.kg-1,0.36,Vdss,l kg-1,0.36,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,CHEMBL30,Vdss,L.kg-1,1.0,Vdss,l kg-1,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,Vdss,L.kg-1,0.8,Vdss,l kg-1,0.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(=O)n(-c2ccccc2)n1C,CHEMBL277474,Vdss,L.kg-1,0.6,Vdss,l kg-1,0.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1,CHEMBL2062136,Vdss,L.kg-1,0.11,Vss,l kg-1,0.11,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N#Cc1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1,CHEMBL2062136,Vdss,L.kg-1,0.084,Vss,l kg-1,0.084,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL11,Vdss,L.kg-1,18.0,Vdss,l kg-1,18.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1503,Vdss,L.kg-1,0.34,Vdss,l kg-1,0.34,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,CHEMBL580,Vdss,L.kg-1,1.3,Vdss,l kg-1,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL131,Vdss,L.kg-1,1.5,Vdss,l kg-1,1.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL13878,Vdss,L.kg-1,31.0,Vdss,l kg-1,31.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,CHEMBL345450,Vdss,L.kg-1,1.4,Vdss,l kg-1,1.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(=O)Nc1ccc(O)cc1,CHEMBL112,Vdss,L.kg-1,0.95,Vdss,l kg-1,0.95,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CHEMBL661,Vdss,L.kg-1,0.72,Vdss,l kg-1,0.72,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,CHEMBL324489,Vdss,L.kg-1,0.7,Vss,l kg-1,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,CHEMBL324489,Vdss,L.kg-1,2.9,Vss,l kg-1,2.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,CHEMBL324489,Vdss,L.kg-1,0.9,Vss,l kg-1,0.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CHEMBL631,Vdss,L.kg-1,3.6,Vdss,l kg-1,3.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,CHEMBL277062,Vdss,L.kg-1,0.91,Vdss,l kg-1,0.91,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1NC(=O)c2c1c1c3cc(F)ccc3[nH]c1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,CHEMBL290056,Vdss,L.kg-1,0.1,Vds,l kg-1,0.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1NC(=O)c2c1c1c3cc(F)ccc3sc1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,CHEMBL44197,Vdss,L.kg-1,1.27,Vds,l kg-1,1.27,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,Vdss,L.kg-1,2.7,Vdss,l kg-1,2.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCC[C@H]1c1cccnc1,CHEMBL3,Vdss,L.kg-1,2.6,Vdss,l kg-1,2.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,CHEMBL652,Vdss,L.kg-1,4.9,Vdss,l kg-1,4.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CHEMBL7568,Vdss,L.kg-1,223.0,Vdss,l kg-1,223.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,CHEMBL517712,Vdss,L.kg-1,2.0,Vdss,l kg-1,2.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL128,Vdss,L.kg-1,0.65,Vdss,l kg-1,0.65,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL621,Vdss,L.kg-1,1.0,Vdss,l kg-1,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@]1(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL352239,Vdss,L.kg-1,5.6,Vdss,l kg-1,5.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CHEMBL3183075,Vdss,L.kg-1,1.2,Vdss,l kg-1,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)NCC(O)COc1cccc2ccccc12,CHEMBL27,Vdss,L.kg-1,4.3,Vdss,l kg-1,4.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CHEMBL85,Vdss,L.kg-1,1.1,Vdss,l kg-1,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHEMBL633,Vdss,L.kg-1,66.0,Vdss,l kg-1,66.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CHEMBL12,Vdss,L.kg-1,1.1,Vdss,l kg-1,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL635,Vdss,L.kg-1,0.97,Vdss,l kg-1,0.97,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL113,Vdss,L.kg-1,0.61,Vdss,l kg-1,0.61,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)[C@H](Cc1ccccn1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL345455,Vdss,L.kg-1,0.48,Vdss,l kg-1,0.48,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1480,Vdss,L.kg-1,10.0,Vdss,l kg-1,10.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@]1(C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL158726,Vdss,L.kg-1,1.2,Vdss,l kg-1,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL442,Vdss,L.kg-1,2.7,Vdss,l kg-1,2.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nn1c2ccc(F)cc2c2c3c(c4c5cc(F)ccc5sc4c21)C(=O)NC3=O,CHEMBL43750,Vdss,L.kg-1,0.12,Vds,l kg-1,0.12,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)CCOC(c1ccccc1)c1ccccc1,CHEMBL657,Vdss,L.kg-1,4.5,Vdss,l kg-1,4.5,volume_distribution,VDss,(L/kg|L),ChEMBL
