canonical_smiles,fu,vd,clearance,source,split_original,chembl_id,priority
C#Cc1n[nH]c2c(-c3cn(C(C)c4ccccc4)c(=O)[nH]c3=O)cccc12,,,12.8,ChEMBL,,CHEMBL5422887,1
C#Cc1n[nH]c2c(-c3cn(C(C)c4ccccn4)c(=O)[nH]c3=O)cc(F)cc12,,,13.0,ChEMBL,,CHEMBL5405095,1
C#Cc1n[nH]c2c(-c3cn([C@@H](C)c4ccccc4)c(=O)[nH]c3=O)cc(F)cc12,,,3.0,ChEMBL,,CHEMBL5431153,1
C#Cc1n[nH]c2c(-c3cn([C@@H](C)c4ccccn4)c(=O)[nH]c3=O)cc(F)cc12,,,18.0,ChEMBL,,CHEMBL5396112,1
C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[nH]cnc12,,,8.205,ChEMBL,,CHEMBL4786783,1
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,,,41.67,ChEMBL,,CHEMBL224918,1
C(#Cc1ccc2ccccc2n1)c1ccccn1,,,84.93,ChEMBL,,CHEMBL2335291,1
C(#Cc1ccccn1)C1=CC(Oc2cccnc2)CCC1,,2.2,94.0,ChEMBL,,CHEMBL426467,1
C(#Cc1ccccn1)C1=CC(Oc2ccncc2)CCC1,,1.2,41.0,ChEMBL,,CHEMBL194246,1
C(#Cc1ccccn1)C1=CCC(Nc2cccnc2)CC1,,1.4,34.0,ChEMBL,,CHEMBL194407,1
C(#Cc1ccccn1)C1=CCCCC1,,9.1,45.0,ChEMBL,,CHEMBL196643,1
C(#Cc1cncc(OC[C@@H]2CCN2)c1)c1ccccc1,0.04805,,,ChEMBL,,CHEMBL3086991,1
C(#Cc1n[nH]c2ccccc12)c1ccccc1,,,35.0,ChEMBL,,CHEMBL1631889,1
C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,0.005,,37.0,ChEMBL,,CHEMBL3410207,1
C(#Cc1ncn2c1COc1ccccc1-2)c1cccnc1,,,23.0,ChEMBL,,CHEMBL3410212,1
C(=C/C1CC1NCC1CCNCC1)\c1ccccc1,0.05,,,ChEMBL,,CHEMBL4642534,1
C(=C/c1nn[nH]n1)\c1ccccc1,,,3.0,KEC,train,,3
C(=N\Nc1ccc(-c2cnco2)cc1)\c1ccncc1,,,76.0,ChEMBL,,CHEMBL3321864,1
C/C(=C(\CCO)SCOC(=O)C(C)(C)C)N(C=O)Cc1ccc(C)nc1N,,1.832,0.63,ChEMBL,,CHEMBL253044,1
C/C(=C(\CCO)SS/C(CCO)=C(/C)N(C=O)Cc1ccc(C)nc1N)N(C=O)Cc1ccc(C)nc1N,,19.29,32.5,ChEMBL,,CHEMBL440237,1
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1,,8.4,30.05,ChEMBL,,CHEMBL302841,1
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1,,3.055,7.6000000000000005,ChEMBL,,CHEMBL63088,1
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc2ccnc(N)c2c1,,0.8,6.7,ChEMBL,,CHEMBL63041,1
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1ccc2ccnc(N)c2c1,,3.7,25.3,ChEMBL,,CHEMBL62288,1
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cn1)c1ccc2ccnc(N)c2c1,,2.7,19.1,ChEMBL,,CHEMBL291643,1
C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1,,0.8,8.8,ChEMBL,,CHEMBL228757,1
C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1,,0.8,22.0,ChEMBL,,CHEMBL388739,1
C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1,,0.9,30.9,ChEMBL,,CHEMBL228654,1
C/C(=C1/OC(=O)NC1=O)C(c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O)C(C)C,,,15.6,ChEMBL,,CHEMBL4758663,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4c(Cl)cccn34)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,36.67,ChEMBL,,CHEMBL4570541,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4c5c(ccn34)OCC5)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,33.33,ChEMBL,,CHEMBL4540607,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4cc(Cl)ccn34)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,101.67,ChEMBL,,CHEMBL4544366,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4cc(F)ccn34)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,65.0,ChEMBL,,CHEMBL4470932,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4ccc(Cl)cn34)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,66.67,ChEMBL,,CHEMBL4532662,1
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4ccccn34)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,40.0,ChEMBL,,CHEMBL4570877,1
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4c(Cl)ccnc43)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,38.33,ChEMBL,,CHEMBL4454228,1
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4c(Cl)nccc43)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,166.67,ChEMBL,,CHEMBL4579147,1
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4cscc43)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,,,41.67,ChEMBL,,CHEMBL4461571,1
C/C(=C\C(=O)O)CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1,,,11.0,ChEMBL,,CHEMBL4215985,1
C/C(=C\C(C(C)C)N(C)C(=O)C(NC(=O)C1CCCCN1C(C)C)C(C)(C)C)C(=O)[O-],,1.26,,KEC,train,,3
C/C(=C\CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)C(=O)O,,,4.0,ChEMBL,,CHEMBL4215434,1
C/C(=C\COc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O,,,8.4,ChEMBL,,CHEMBL3958704,1
C/C(=C\COc1ccccc1Cc1c(-c2ccc(-c3ccco3)cc2)ncn1C)CCC(=O)O,,,300.0,ChEMBL,,CHEMBL4741090,1
C/C(=C\COc1ccccc1Cc1c(-c2ccc(-c3ccco3)cc2)noc1C)CCC(=O)O,,,180.0,ChEMBL,,CHEMBL4744325,1
C/C(=C\COc1ccccc1Cc1c(C)n[nH]c1-c1ccc(-c2ccco2)cc1)CCC(=O)O,,,130.0,ChEMBL,,CHEMBL4740848,1
C/C(=C\COc1ccccc1Cc1c(C)ncn1-c1ccc(-c2ccco2)cc1)CCC(=O)O,,,720.0,ChEMBL,,CHEMBL4753405,1
C/C(=C\COc1ccccc1Cc1c(C)nnn1-c1ccc(-c2ccco2)cc1)CCC(=O)O,,,225.0,ChEMBL,,CHEMBL4740551,1
C/C(=C\COc1ccccc1Cc1sc(C)nc1-c1ccc(-c2ccco2)cc1)CCC(=O)O,,,55.0,ChEMBL,,CHEMBL4757859,1
C/C(=C\COc1ccccc1Cn1c(C)cnc1-c1ccc(-c2ccco2)cc1)CCC(=O)O,,,160.0,ChEMBL,,CHEMBL4743546,1
C/C(=C\COc1ccccc1Cn1c(C)cnc1-c1ccc(OC(F)(F)F)cc1)CCC(=O)O,,,70.0,ChEMBL,,CHEMBL4755323,1
C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,,0.7,18.0,ChEMBL,,CHEMBL257741,1
C/C(=C\S(=O)(=O)N[C@H]1CCN([C@@H](C)C(=O)N2CCOCC2)C1=O)c1ccc(Cl)s1,,0.35,13.35,ChEMBL,,CHEMBL391640,1
C/C(=C\c1cc(F)c(OC[C@H](F)C2CC2)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,,0.5549999999999999,9.55,ChEMBL,,CHEMBL1256683,1
C/C(=C\c1ccc(OCCN2CCOCC2)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,,,4.05,ChEMBL,,CHEMBL146506,1
C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1c(OCCO)nn3c1CCCC3)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl,,3.67,5.8,ChEMBL,,CHEMBL4868679,1
C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl,,1.98,18.6,ChEMBL,,CHEMBL4162171,1
C/C(=C\c1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,,11.0,,KEC,train,,3
C/C(=C\c1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,,14.4,,KEC,train,,3
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,,11.0,10.0,ChEMBL,,CHEMBL1201752,1
C/C(=C\c1csc(C)n1)[C@@H]1C[C@H]2[C@@H](CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1)N2CCOC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@H](NC(=O)c1ccc(NCc2c[nH]c3nc(N)nc(=O)c-3n2)cc1)C(=O)O)C(=O)O,,0.09,,KEC,val,,3
C/C(=C\c1nc(Cn2cnc3ncccc3c2=O)no1)c1ccc(Cl)cc1,0.012,,20.0,ChEMBL,,CHEMBL3787359,1
C/C(=C\c1nc(Cn2cnc3ncn(C)c3c2=O)no1)c1ccc(Cl)cc1,,,45.0,ChEMBL,,CHEMBL3786010,1
C/C(=C\c1noc(Cn2cnc3ncn(C)c3c2=O)n1)c1ccc(Cl)cc1,0.033,,14.0,ChEMBL,,CHEMBL3786508,1
C/C(=N\NC(=N)N)c1ccc(NC(=O)Nc2ccc(C(C)(C)C)cc2)cc1,,,20.0,ChEMBL,,CHEMBL4063615,1
C/C(=N\NC(=N)N)c1ccc(NC(=O)Nc2ccc(OC3CCCCCC3)cc2)cc1,,,38.4,ChEMBL,,CHEMBL4059955,1
C/C(=N\NC(=N)N)c1ccc(Nc2nc(-c3ccc(C)cc3)cs2)cc1,,,43.1,ChEMBL,,CHEMBL4753385,1
C/C(=N\NC(=N)N)c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,,,35.8,ChEMBL,,CHEMBL4455744,1
C/C(=N\NC(=N)N)c1sc(-c2ccc(C#CC3CC3)cc2)nc1C,,,60.43,ChEMBL,,CHEMBL4214440,1
C/C(=N\NC(=N)N)c1sc(-c2ccc(C#CCCN3CCC3)cc2)nc1C,,1.29,0.31,ChEMBL,,CHEMBL4544500,1
C/C(=N\NC(=N)N)c1sc(-c2ccc(N3CCCCC3)cc2)nc1C,,4.42,0.76,ChEMBL,,CHEMBL4522668,1
C/C(=N\NC(=N)N)c1sc(-c2ccc(OC3CCCCCC3)cc2)nc1C,,,9.6,ChEMBL,,CHEMBL4087392,1
C/C(=N\NC(=O)C(NC(=O)c1ccccc1)c1n[nH]c(=O)c2ccccc12)c1cccc(Br)c1,,,12.5,ChEMBL,,CHEMBL493076,1
C/C(=N\NC(=O)Nc1nc2ccc(CN3CCC(C)CC3)cc2s1)c1ccccn1,,,25.99,ChEMBL,,CHEMBL4569152,1
C/C(=N\NC(=O)[C@@H]1C(=O)NC[C@H]1c1ccccc1)c1cccc(Br)c1,,,23.0,ChEMBL,,CHEMBL494502,1
C/C(=N\NC1=NCCN1)c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,,,78.9,ChEMBL,,CHEMBL4461960,1
C/C(=N\NC1=NCCN1)c1sc(-c2ccc(C#CC3CC3)cc2)nc1C,,,115.5,ChEMBL,,CHEMBL4214384,1
C/C(=N\O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1.Cl,,0.55,6.199999999999999,ChEMBL,,CHEMBL1802099,1
C/C(=N\OCCN)c1ccc(Nc2c3ccccc3nc3occ(Cl)c23)cc1,,66.9,81.3,ChEMBL,,CHEMBL1802740,1
C/C(=N\OCCN)c1ccc(Nc2c3ccccc3nc3occc23)cc1.Cl,,26.15,91.9,ChEMBL,,CHEMBL1802813,1
C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2Cl)cc1F,,,12.5,ChEMBL,,CHEMBL5076703,1
C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2F)cc1F,,,10.0,ChEMBL,,CHEMBL5079947,1
C/C(O)=C1\C(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(-c4cc(F)cc(F)c4)cc3)N2C1=O,,12.1315,18.1815,ChEMBL,,CHEMBL5613398,1
C/C(S)=N/C[C@H]1CN(c2ccc(-c3nnc(CN)s3)c(F)c2)C(=O)O1,,,34.3,ChEMBL,,CHEMBL335738,1
C/C(S)=N/C[C@H]1CN(c2ccc3c(c2)C[C@@H](C)N3C=O)C(=O)O1,,0.64,28.9,ChEMBL,,CHEMBL134844,1
C/C([O-])=C(/C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,,0.13,,KEC,train,,3
C/C([O-])=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,,0.16,,KEC,test,,3
C/C1=C/CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCCC3)[C@@H]2CC1,,,113.0,ChEMBL,,CHEMBL2042259,1
C/C1=C/C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,0.016,,14.915,ChEMBL,,CHEMBL3809940,1
C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCC(O)(c4ccccc4)CC3)[C@@H]2CC1,,,100.0,ChEMBL,,CHEMBL4578286,1
C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCC(OCc4cccnc4)CC3)[C@@H]2CC1,,,100.0,ChEMBL,,CHEMBL4470351,1
C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCC(Oc4cccnc4)CC3)[C@@H]2CC1,,,100.0,ChEMBL,,CHEMBL4543784,1
C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCC(c4cc(O)nc(C)n4)CC3)[C@@H]2CC1,,,38.0,ChEMBL,,CHEMBL4562467,1
C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN[C@@H](Cc3ccccc3)C(=O)O)[C@@H]2CC1,,,9.0,ChEMBL,,CHEMBL4590913,1
C/C1=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CCO[C@H]2[C@H]1CO)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,,,17.35,ChEMBL,,CHEMBL5430611,1
C/C1=C\C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,0.0071,,27.0,ChEMBL,,CHEMBL3808662,1
C/C=C(/C)C#Cc1ccc(CCC(=O)O)c(F)c1,,,0.49,ChEMBL,,CHEMBL3785637,1
C/C=C(/C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,,0.23,,KEC,train,,3
C/C=C(/F)C(=O)N[C@H](c1cn2ncc([C@@H](COC)N3C[C@@H](C(F)(F)F)NC3=O)cc2n1)C1CCC(F)(F)CC1,,,159.0,ChEMBL,,CHEMBL5595623,1
C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,,0.28,,KEC,train,,3
C/C=C(\F)C(=O)N[C@H](c1cn2ncc([C@@H](COC)N3C[C@@H](C(F)(F)F)NC3=O)cc2n1)C1CCC(F)(F)CC1,,,128.0,ChEMBL,,CHEMBL5583833,1
C/C=C(\NC(=O)c1csc(-c2csc(-c3ccc4c(n3)-c3csc(n3)[C@H]([C@@H](C)O)NC(=O)c3csc(n3)[C@H](C(C)C)NC(=O)c3csc(n3)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c3csc-4n3)n2)n1)C(=O)NCC(C)=O,,,88.9,ChEMBL,,CHEMBL5180217,1
C/C=C/C(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,,,0.459,ChEMBL,,CHEMBL4789435,1
C/C=C/C1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1,,0.21,,KEC,val,,3
C/C=C/CC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,,1.8,,KEC,test,,3
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,,3.3,,KEC,train,,3
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.022,1.8,2.6,ChEMBL,,CHEMBL1086218,1
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.068,2.053,7.5,ChEMBL,,CHEMBL160,1
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCN(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,2.5300000000000002,1.48,ChEMBL,,CHEMBL1269597,1
C/C=C/[C@@H]1[C@H]2C[C@@H](C)CC[C@@H]2C(C)=C[C@H]1C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,,,16.0,ChEMBL,,CHEMBL2179949,1
C/C=C/c1cc(OC)c(OC)cc1OC,,1.0,,KEC,val,,3
C/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,,,54.0,ChEMBL,,CHEMBL5647479,1
C/C=C/c1ccc(-c2cccc(CO[C@]3(C(=O)O)C[C@@H](O)[C@H](O)[C@H](O)C3)c2)cc1,,,6.0,ChEMBL,,CHEMBL414846,1
C/C=C/c1ccc(Oc2nnnn2-c2ccc(C(N)=O)cc2)c(OC)c1,0.0268,,,KEC,train,,3
C/C=C/c1cnc(C(=O)NCCOC)cc1Nc1ccccc1F,0.0345,,114.0,ChEMBL,,CHEMBL5189883,1
C/C=C/c1cnc(C(=O)NC[C@@H](F)CO)cc1Nc1ccccc1F,0.076,,48.0,ChEMBL,,CHEMBL5205510,1
C/C=C/c1nnn(Cc2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)c1ccc(C(=O)O)cc1,,10.2,9.6,ChEMBL,,CHEMBL4535971,1
C/C=C1/CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(O)cc12,,,207.0,ChEMBL,,CHEMBL547419,1
C/C=C1/C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC3CCC3)cc12,,,230.0,ChEMBL,,CHEMBL4532271,1
C/C=C1/NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCC[NH3+])NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O,,0.11,,KEC,train,,3
C/C=C1\C[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1O,,,42.8,ChEMBL,,CHEMBL557116,1
C/C=C1\C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC3CCC3)cc12,,,172.0,ChEMBL,,CHEMBL4532573,1
C/C=C1\NC(=O)C2CSSCC/C=C\C(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,,1.2,,KEC,train,,3
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,,1.2,7.4,ChEMBL,,CHEMBL343448,1
C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,0.41500000000000004,,231.0,ChEMBL,,CHEMBL452864,1
C1=C(c2ncnc3[nH]c(-c4ccc(OCc5ccccc5)cc4)cc23)CCNC1,,,703.0,ChEMBL,,CHEMBL5169557,1
C1=CCC(c2cc3ccccc3o2)CNC1,,,83.0,ChEMBL,,CHEMBL2326690,1
C1=CCC(c2ccc3ccccc3c2)CNC1,,,94.0,ChEMBL,,CHEMBL2322001,1
C1=CCC(c2cccnc2)NC1,,,8.11,ChEMBL,,CHEMBL5185560,1
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.0156,,,KEC,val,,3
C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,,0.94,0.9667,ChEMBL,,CHEMBL335759,1
C1Cc2[nH]nc(-c3nn[nH]n3)c2C1,0.1009,13.0,52.0,KEC+merged+merged,val,,3
C1c2c(-c3nnn[nH]3)n[nH]c2[C@H]2C[C@@H]12,,0.745,19.7,ChEMBL,,CHEMBL1085289,1
C=C(/C=C/c1ccc([N+](=O)[O-])cc1)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.6812,,,ChEMBL,,CHEMBL4856107,1
C=C(/C=C/c1cccc(Cl)c1)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.7897,,,ChEMBL,,CHEMBL4867351,1
C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCNC(N)=[NH2+])n(C)c4)n(C)c3)n(C)c2)n(C)c1,,0.36,,KEC,train,,3
C=C(C#N)C(O)c1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,,,18.0,ChEMBL,,CHEMBL4644662,1
C=C(C)CN1CCO[C@@H](C[C@H]2O[C@H]3C[C@H]4O[C@@H](CC[C@@H]5O[C@@H](CC[C@@]67C[C@H]8O[C@H]9[C@@H](O6)[C@H]6O[C@H](CC[C@@H]6O[C@H]9[C@H]8O7)CC(=O)C[C@@H]3[C@H]2OC)CC5=C)C[C@@H](C)C4=C)C1,0.024,,,ChEMBL,,CHEMBL1683545,1
C=C(C)O[C@@]12CO[C@@H]1C[C@@H]1C[C@@]13C(=O)[C@H](OC(C)=O)C1=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@H](OC(=O)c4ccccc4)[C@H]23)C1(C)C,,12.0,14.0,ChEMBL,,CHEMBL1614667,1
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc([Si](C)(C)CCCCCC)cc1O,,,127.67,ChEMBL,,CHEMBL5204553,1
C=C(C)[C@@H]1CC[C@]2(C(=O)N(C)CCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,2.2,ChEMBL,,CHEMBL3785793,1
C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCN(C(=O)/C=C/c4ccc5c(c4)OCO5)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,0.054,ChEMBL,,CHEMBL3937852,1
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,1.2,ChEMBL,,CHEMBL3786166,1
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,0.6,ChEMBL,,CHEMBL3785458,1
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCC(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,,97.34,239.98,ChEMBL,,CHEMBL5566098,1
